increment,branch,stress_component,order,directions,direction_pattern,recovery_factor,oti_derivative,oti_normalized,reference_value,reference_normalized,reference_classification,plateau_points,plateau_step_low,plateau_step_high,plateau_absolute_uncertainty,plateau_relative_uncertainty,steps_swept,steps_admissible,steps_rejected_for_branch_crossing,branch_consistent_over_admissible_steps,zero_support_strength,source_proof_kind,structurally_invariant,affine_in_directions,affine_residual_over_rounding_floor,high_precision_value,absolute_error,relative_error,agreement_tolerance,agrees_with_reference,supports_verification,reference_justification
4,elastic,6,4,1|1|1|1,repeated,24,0.0,0.0,0.0,0.0,expected_zero_independently_supported,7,1.25e-06,8e-05,0.0,0.0,9,7,2,True,strong,,True,True,0.0,0.0,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 0.000e+00"
4,elastic,1,3,1|1|2,mixed,2,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,2.5e-06,1e-05,5.269982142550584e-63,1.088089982079402,9,7,2,True,strong,,False,True,0.0,3.322436022024091e-176,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 1.329e-187"
4,elastic,2,3,1|1|2,mixed,2,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,5e-06,2e-05,1.1912738583653277e-63,7.4530167881359,9,7,2,True,strong,,False,True,0.06419753086419754,-1.6293588703953855e-176,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 6.517e-188"
4,elastic,3,3,1|1|2,mixed,2,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,1.25e-06,5e-06,2.8853789460489865e-62,4.110135763461427,9,7,2,True,strong,,False,True,0.06419753086419754,-3.497757692210326e-177,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 1.399e-188"
4,elastic,4,3,1|1|2,mixed,2,0.0,0.0,0.0,0.0,expected_zero_independently_supported,7,1.25e-06,8e-05,0.0,0.0,9,7,2,True,strong,,True,True,0.0,0.0,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 0.000e+00"
4,elastic,5,3,1|1|2,mixed,2,0.0,0.0,0.0,0.0,expected_zero_independently_supported,7,1.25e-06,8e-05,0.0,0.0,9,7,2,True,strong,,True,True,0.0,0.0,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 0.000e+00"
4,elastic,6,3,1|1|2,mixed,2,0.0,0.0,0.0,0.0,expected_zero_independently_supported,7,1.25e-06,8e-05,0.0,0.0,9,7,2,True,strong,,True,True,0.0,0.0,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 0.000e+00"
4,elastic,1,4,1|1|2|2,mixed,4,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,2e-05,8e-05,3.2458253842402176e-60,8.834510892500115,9,7,2,True,strong,,False,True,0.0,-1.9444516207292735e-168,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 7.778e-183"
4,elastic,2,4,1|1|2|2,mixed,4,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,2e-05,8e-05,4.0270953778132843e-60,7.779908797471153,9,7,2,True,strong,,False,True,0.06419753086419754,-3.502387878079753e-168,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 1.401e-182"
4,elastic,3,4,1|1|2|2,mixed,4,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,2.5e-06,1e-05,1.5335959823977563e-56,6.230707859211645,9,7,2,True,strong,,False,True,0.06419753086419754,3.646013569820131e-169,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 1.458e-183"
4,elastic,4,4,1|1|2|2,mixed,4,0.0,0.0,0.0,0.0,expected_zero_independently_supported,7,1.25e-06,8e-05,0.0,0.0,9,7,2,True,strong,,True,True,0.0,0.0,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 0.000e+00"
4,elastic,5,4,1|1|2|2,mixed,4,0.0,0.0,0.0,0.0,expected_zero_independently_supported,7,1.25e-06,8e-05,0.0,0.0,9,7,2,True,strong,,True,True,0.0,0.0,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 0.000e+00"
4,elastic,6,4,1|1|2|2,mixed,4,0.0,0.0,0.0,0.0,expected_zero_independently_supported,7,1.25e-06,8e-05,0.0,0.0,9,7,2,True,strong,,True,True,0.0,0.0,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 0.000e+00"
4,elastic,1,2,1|2,mixed,1,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,2e-05,8e-05,8.712057513766016e-71,1.287997628518933,9,7,2,True,strong,,False,True,0.0,-1.838640663414359e-186,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 7.355e-195"
4,elastic,2,2,1|2,mixed,1,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,2e-05,8e-05,3.530280654830603e-71,4.435434472873629,9,7,2,True,strong,,False,True,0.06419753086419754,1.470537477175824e-185,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 5.882e-194"
4,elastic,3,2,1|2,mixed,1,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,1.25e-06,5e-06,1.992052995075316e-69,1.1194775196225786,9,7,2,True,strong,,False,True,0.06419753086419754,-7.515731452634084e-185,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 3.006e-193"
4,elastic,4,2,1|2,mixed,1,0.0,0.0,0.0,0.0,expected_zero_independently_supported,7,1.25e-06,8e-05,0.0,0.0,9,7,2,True,strong,,True,True,0.0,0.0,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 0.000e+00"
4,elastic,5,2,1|2,mixed,1,0.0,0.0,0.0,0.0,expected_zero_independently_supported,7,1.25e-06,8e-05,0.0,0.0,9,7,2,True,strong,,True,True,0.0,0.0,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 0.000e+00"
4,elastic,6,2,1|2,mixed,1,0.0,0.0,0.0,0.0,expected_zero_independently_supported,7,1.25e-06,8e-05,0.0,0.0,9,7,2,True,strong,,True,True,0.0,0.0,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 0.000e+00"
5,elastic,1,2,1|1,repeated,2,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,2.5e-06,1e-05,4.632885416727746e-68,3.370223978919631,9,7,2,True,strong,,False,True,0.08936627282491943,2.963860185658149e-183,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 1.186e-191"
5,elastic,2,2,1|1,repeated,2,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,5e-06,2e-05,3.7552769180009523e-69,3.420103092783505,9,7,2,True,strong,,False,True,0.10426065162907269,-6.343249156650505e-185,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 2.537e-193"
5,elastic,3,2,1|1,repeated,2,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,5e-06,2e-05,3.7552769180009523e-69,3.420103092783505,9,7,2,True,strong,,False,True,0.10426065162907269,-6.343249156650505e-185,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 2.537e-193"
5,elastic,4,2,1|1,repeated,2,0.0,0.0,0.0,0.0,expected_zero_independently_supported,7,1.25e-06,8e-05,0.0,0.0,9,7,2,True,strong,,True,True,0.0,0.0,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 0.000e+00"
5,elastic,5,2,1|1,repeated,2,0.0,0.0,0.0,0.0,expected_zero_independently_supported,7,1.25e-06,8e-05,0.0,0.0,9,7,2,True,strong,,True,True,0.0,0.0,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 0.000e+00"
5,elastic,6,2,1|1,repeated,2,0.0,0.0,0.0,0.0,expected_zero_independently_supported,7,1.25e-06,8e-05,0.0,0.0,9,7,2,True,strong,,True,True,0.0,0.0,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 0.000e+00"
5,elastic,1,3,1|1|1,repeated,6,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,2e-05,8e-05,2.053897169207089e-65,5.9756662806379826,9,7,2,True,strong,,False,True,0.08936627282491943,4.966040418268443e-176,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 1.986e-187"
5,elastic,2,3,1|1|1,repeated,6,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,2e-05,8e-05,1.1100123991943837e-65,7.350014328439567,9,7,2,True,strong,,False,True,0.10426065162907269,2.0366434557029052e-176,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 8.147e-188"
5,elastic,3,3,1|1|1,repeated,6,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,2e-05,8e-05,1.1100123991943837e-65,7.350014328439567,9,7,2,True,strong,,False,True,0.10426065162907269,2.0366434557029052e-176,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 8.147e-188"
5,elastic,4,3,1|1|1,repeated,6,0.0,0.0,0.0,0.0,expected_zero_independently_supported,7,1.25e-06,8e-05,0.0,0.0,9,7,2,True,strong,,True,True,0.0,0.0,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 0.000e+00"
5,elastic,5,3,1|1|1,repeated,6,0.0,0.0,0.0,0.0,expected_zero_independently_supported,7,1.25e-06,8e-05,0.0,0.0,9,7,2,True,strong,,True,True,0.0,0.0,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 0.000e+00"
5,elastic,6,3,1|1|1,repeated,6,0.0,0.0,0.0,0.0,expected_zero_independently_supported,7,1.25e-06,8e-05,0.0,0.0,9,7,2,True,strong,,True,True,0.0,0.0,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 0.000e+00"
5,elastic,1,4,1|1|1|1,repeated,24,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,1.25e-06,5e-06,8.79755137449563e-55,9.142901490066226,9,7,2,True,strong,,False,True,0.08936627282491943,-2.4576291324465386e-167,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 9.831e-182"
5,elastic,2,4,1|1|1|1,repeated,24,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,5e-06,2e-05,3.3942658956183865e-58,5.623067010309279,9,7,2,True,strong,,False,True,0.10426065162907269,2.9809517779001143e-168,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 1.192e-182"
5,elastic,3,4,1|1|1|1,repeated,24,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,5e-06,2e-05,3.3942658956183865e-58,5.623067010309279,9,7,2,True,strong,,False,True,0.10426065162907269,2.9809517779001143e-168,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 1.192e-182"
5,elastic,4,4,1|1|1|1,repeated,24,0.0,0.0,0.0,0.0,expected_zero_independently_supported,7,1.25e-06,8e-05,0.0,0.0,9,7,2,True,strong,,True,True,0.0,0.0,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 0.000e+00"
5,elastic,5,4,1|1|1|1,repeated,24,0.0,0.0,0.0,0.0,expected_zero_independently_supported,7,1.25e-06,8e-05,0.0,0.0,9,7,2,True,strong,,True,True,0.0,0.0,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 0.000e+00"
5,elastic,6,4,1|1|1|1,repeated,24,0.0,0.0,0.0,0.0,expected_zero_independently_supported,7,1.25e-06,8e-05,0.0,0.0,9,7,2,True,strong,,True,True,0.0,0.0,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 0.000e+00"
5,elastic,1,3,1|1|2,mixed,2,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,1.25e-06,5e-06,3.74085958867585e-62,2.287049068430028,9,6,3,True,strong,,False,True,0.08936627282491943,-5.259192220812675e-176,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 2.104e-187"
5,elastic,2,3,1|1|2,mixed,2,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,1.25e-06,5e-06,2.173107970995551e-62,3.7792132185984104,9,6,3,True,strong,,False,True,0.09142857142857143,1.513260980894054e-176,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 6.053e-188"
5,elastic,3,3,1|1|2,mixed,2,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,1.25e-06,5e-06,2.1494543633726175e-62,1.5380884698787827,9,6,3,True,strong,,False,True,0.09834515366430259,-1.0607262286250344e-177,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 4.243e-189"
5,elastic,4,3,1|1|2,mixed,2,0.0,0.0,0.0,0.0,expected_zero_independently_supported,6,1.25e-06,4e-05,0.0,0.0,9,6,3,True,strong,,True,True,0.0,0.0,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 0.000e+00"
5,elastic,5,3,1|1|2,mixed,2,0.0,0.0,0.0,0.0,expected_zero_independently_supported,6,1.25e-06,4e-05,0.0,0.0,9,6,3,True,strong,,True,True,0.0,0.0,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 0.000e+00"
5,elastic,6,3,1|1|2,mixed,2,0.0,0.0,0.0,0.0,expected_zero_independently_supported,6,1.25e-06,4e-05,0.0,0.0,9,6,3,True,strong,,True,True,0.0,0.0,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 0.000e+00"
5,elastic,1,4,1|1|2|2,mixed,4,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,1e-05,4e-05,1.3371662446174293e-58,7.07701879603271,9,6,3,True,strong,,False,True,0.08936627282491943,-2.6869612309761567e-167,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 1.075e-181"
5,elastic,2,4,1|1|2|2,mixed,4,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,1e-05,4e-05,8.929668280588028e-59,8.979494537571998,9,6,3,True,strong,,False,True,0.09142857142857143,-2.0213406723247684e-168,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 8.085e-183"
5,elastic,3,4,1|1|2|2,mixed,4,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,5e-06,2e-05,4.678204245621747e-58,4.476787280450673,9,6,3,True,strong,,False,True,0.09834515366430259,-8.02005328979221e-168,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 3.208e-182"
5,elastic,4,4,1|1|2|2,mixed,4,0.0,0.0,0.0,0.0,expected_zero_independently_supported,6,1.25e-06,4e-05,0.0,0.0,9,6,3,True,strong,,True,True,0.0,0.0,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 0.000e+00"
5,elastic,5,4,1|1|2|2,mixed,4,0.0,0.0,0.0,0.0,expected_zero_independently_supported,6,1.25e-06,4e-05,0.0,0.0,9,6,3,True,strong,,True,True,0.0,0.0,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 0.000e+00"
5,elastic,6,4,1|1|2|2,mixed,4,0.0,0.0,0.0,0.0,expected_zero_independently_supported,6,1.25e-06,4e-05,0.0,0.0,9,6,3,True,strong,,True,True,0.0,0.0,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 0.000e+00"
5,elastic,1,2,1|2,mixed,1,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,1.25e-06,5e-06,1.173342169858221e-68,2.144732909085096,9,6,3,True,strong,,False,True,0.08936627282491943,5.388314187938433e-184,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 2.155e-192"
5,elastic,2,2,1|2,mixed,1,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,2.5e-06,1e-05,1.1042587943779305e-70,0.9526914475771536,9,6,3,True,strong,,False,True,0.09142857142857143,-2.1804920747931881e-184,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 8.722e-193"
5,elastic,3,2,1|2,mixed,1,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,1.25e-06,5e-06,3.773235167744371e-69,1.6276580528469453,9,6,3,True,strong,,False,True,0.09834515366430259,9.300835901231187e-186,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 3.720e-194"
5,elastic,4,2,1|2,mixed,1,0.0,0.0,0.0,0.0,expected_zero_independently_supported,6,1.25e-06,4e-05,0.0,0.0,9,6,3,True,strong,,True,True,0.0,0.0,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 0.000e+00"
5,elastic,5,2,1|2,mixed,1,0.0,0.0,0.0,0.0,expected_zero_independently_supported,6,1.25e-06,4e-05,0.0,0.0,9,6,3,True,strong,,True,True,0.0,0.0,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 0.000e+00"
5,elastic,6,2,1|2,mixed,1,0.0,0.0,0.0,0.0,expected_zero_independently_supported,6,1.25e-06,4e-05,0.0,0.0,9,6,3,True,strong,,True,True,0.0,0.0,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 0.000e+00"
6,elastic,1,2,1|1,repeated,2,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,1.25e-06,5e-06,4.1147194598372816e-67,3.5454119850187267,9,5,4,True,strong,,False,True,0.0,3.048436841080156e-183,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 1.219e-191"
6,elastic,2,2,1|1,repeated,2,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,1.25e-06,5e-06,7.604959290398673e-68,3.6386481802426345,9,5,4,True,strong,,False,True,0.08776371308016877,9.101183572585507e-185,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 3.640e-193"
6,elastic,3,2,1|1,repeated,2,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,1.25e-06,5e-06,7.604959290398673e-68,3.6386481802426345,9,5,4,True,strong,,False,True,0.08776371308016877,9.101183572585507e-185,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 3.640e-193"
6,elastic,4,2,1|1,repeated,2,0.0,0.0,0.0,0.0,expected_zero_independently_supported,5,1.25e-06,2e-05,0.0,0.0,9,5,4,True,strong,,True,True,0.0,0.0,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 0.000e+00"
6,elastic,5,2,1|1,repeated,2,0.0,0.0,0.0,0.0,expected_zero_independently_supported,5,1.25e-06,2e-05,0.0,0.0,9,5,4,True,strong,,True,True,0.0,0.0,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 0.000e+00"
6,elastic,6,2,1|1,repeated,2,0.0,0.0,0.0,0.0,expected_zero_independently_supported,5,1.25e-06,2e-05,0.0,0.0,9,5,4,True,strong,,True,True,0.0,0.0,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 0.000e+00"
6,elastic,1,3,1|1|1,repeated,6,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,2.5e-06,1e-05,1.5719428172837184e-62,4.950413274931595,9,5,4,True,strong,,False,True,0.0,4.97214532517599e-176,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 1.989e-187"
6,elastic,2,3,1|1|1,repeated,6,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,1.25e-06,5e-06,1.666190309432315e-61,15.590926121186452,9,5,4,True,strong,,False,True,0.08776371308016877,5.1486348511279135e-176,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 2.059e-187"
6,elastic,3,3,1|1|1,repeated,6,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,1.25e-06,5e-06,1.666190309432315e-61,15.590926121186452,9,5,4,True,strong,,False,True,0.08776371308016877,5.1486348511279135e-176,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 2.059e-187"
6,elastic,4,3,1|1|1,repeated,6,0.0,0.0,0.0,0.0,expected_zero_independently_supported,5,1.25e-06,2e-05,0.0,0.0,9,5,4,True,strong,,True,True,0.0,0.0,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 0.000e+00"
6,elastic,5,3,1|1|1,repeated,6,0.0,0.0,0.0,0.0,expected_zero_independently_supported,5,1.25e-06,2e-05,0.0,0.0,9,5,4,True,strong,,True,True,0.0,0.0,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 0.000e+00"
6,elastic,6,3,1|1|1,repeated,6,0.0,0.0,0.0,0.0,expected_zero_independently_supported,5,1.25e-06,2e-05,0.0,0.0,9,5,4,True,strong,,True,True,0.0,0.0,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 0.000e+00"
6,elastic,1,4,1|1|1|1,repeated,24,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,2.5e-06,1e-05,1.0959352205841257e-56,15.724107142857143,9,5,4,True,strong,,False,True,0.0,-2.1595339546565272e-167,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: high_precision -- recomputed at 200 decimal digits with step 2.000e-08, where cancellation cannot manufacture a zero, giving normalized magnitude 8.638e-182"
