increment,branch,row,column,oti,analytic_reference,extended_precision_reference,reference_spread,reference_spread_relative,matrix_scale,structural_zero_floor,relative_tolerance,absolute_error,relative_error,reference_classification,judged_by,agrees,justification
12,plastic,2,6,0.0,0.0,5.112611784615911e-75,5.112611784615911e-75,1.0,233693.92322474034,2.3369392322474033e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336939e+05), so it is a zero of the matrix; the value is 0.000e+00"
12,plastic,3,1,166226.04097818898,166226.040978189,166226.04097818903,2.9103830456733704e-11,1.7508586672380951e-16,233693.92322474034,2.3369392322474033e-07,1e-09,2.9103830456733704e-11,1.7508586672380954e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.662260e+05; the extended-precision difference confirms the reference to 1.751e-16 relative"
12,plastic,3,2,100080.03579707065,100080.03579707065,100080.03579706927,1.382431946694851e-09,1.3813263911075807e-14,233693.92322474034,2.3369392322474033e-07,1e-09,0.0,0.0,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.000800e+05; the extended-precision difference confirms the reference to 1.381e-14 relative"
12,plastic,3,3,233693.92322474037,233693.92322474034,233693.92322473982,5.238689482212067e-10,2.2416883631047986e-15,233693.92322474034,2.3369392322474033e-07,1e-09,2.9103830456733704e-11,1.2453824239471103e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 2.336939e+05; the extended-precision difference confirms the reference to 2.242e-15 relative"
12,plastic,3,4,0.0,0.0,5.112611784615911e-75,5.112611784615911e-75,1.0,233693.92322474034,2.3369392322474033e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336939e+05), so it is a zero of the matrix; the value is 0.000e+00"
12,plastic,3,5,0.0,0.0,5.112611784615911e-75,5.112611784615911e-75,1.0,233693.92322474034,2.3369392322474033e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336939e+05), so it is a zero of the matrix; the value is 0.000e+00"
12,plastic,3,6,0.0,0.0,5.112611784615911e-75,5.112611784615911e-75,1.0,233693.92322474034,2.3369392322474033e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336939e+05), so it is a zero of the matrix; the value is 0.000e+00"
12,plastic,4,1,0.0,0.0,0.0,0.0,0.0,233693.92322474034,2.3369392322474033e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336939e+05), so it is a zero of the matrix; the value is 0.000e+00"
12,plastic,4,2,0.0,0.0,0.0,0.0,0.0,233693.92322474034,2.3369392322474033e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336939e+05), so it is a zero of the matrix; the value is 0.000e+00"
12,plastic,4,3,0.0,0.0,0.0,0.0,0.0,233693.92322474034,2.3369392322474033e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336939e+05), so it is a zero of the matrix; the value is 0.000e+00"
12,plastic,4,4,66806.94371383484,66806.94371383484,66806.94371383429,5.529727786779404e-10,8.277175214698931e-15,233693.92322474034,2.3369392322474033e-07,1e-09,0.0,0.0,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 6.680694e+04; the extended-precision difference confirms the reference to 8.277e-15 relative"
12,plastic,4,5,0.0,0.0,0.0,0.0,0.0,233693.92322474034,2.3369392322474033e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336939e+05), so it is a zero of the matrix; the value is 0.000e+00"
12,plastic,4,6,0.0,0.0,0.0,0.0,0.0,233693.92322474034,2.3369392322474033e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336939e+05), so it is a zero of the matrix; the value is 0.000e+00"
12,plastic,5,1,0.0,0.0,0.0,0.0,0.0,233693.92322474034,2.3369392322474033e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336939e+05), so it is a zero of the matrix; the value is 0.000e+00"
12,plastic,5,2,0.0,0.0,0.0,0.0,0.0,233693.92322474034,2.3369392322474033e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336939e+05), so it is a zero of the matrix; the value is 0.000e+00"
12,plastic,5,3,0.0,0.0,0.0,0.0,0.0,233693.92322474034,2.3369392322474033e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336939e+05), so it is a zero of the matrix; the value is 0.000e+00"
12,plastic,5,4,0.0,0.0,0.0,0.0,0.0,233693.92322474034,2.3369392322474033e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336939e+05), so it is a zero of the matrix; the value is 0.000e+00"
12,plastic,5,5,66806.94371383484,66806.94371383484,66806.94371383429,5.529727786779404e-10,8.277175214698931e-15,233693.92322474034,2.3369392322474033e-07,1e-09,0.0,0.0,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 6.680694e+04; the extended-precision difference confirms the reference to 8.277e-15 relative"
12,plastic,5,6,0.0,0.0,0.0,0.0,0.0,233693.92322474034,2.3369392322474033e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336939e+05), so it is a zero of the matrix; the value is 0.000e+00"
12,plastic,6,1,0.0,0.0,0.0,0.0,0.0,233693.92322474034,2.3369392322474033e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336939e+05), so it is a zero of the matrix; the value is 0.000e+00"
12,plastic,6,2,0.0,0.0,0.0,0.0,0.0,233693.92322474034,2.3369392322474033e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336939e+05), so it is a zero of the matrix; the value is 0.000e+00"
12,plastic,6,3,0.0,0.0,0.0,0.0,0.0,233693.92322474034,2.3369392322474033e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336939e+05), so it is a zero of the matrix; the value is 0.000e+00"
12,plastic,6,4,0.0,0.0,0.0,0.0,0.0,233693.92322474034,2.3369392322474033e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336939e+05), so it is a zero of the matrix; the value is 0.000e+00"
12,plastic,6,5,0.0,0.0,0.0,0.0,0.0,233693.92322474034,2.3369392322474033e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336939e+05), so it is a zero of the matrix; the value is 0.000e+00"
12,plastic,6,6,66806.94371383484,66806.94371383484,66806.94371383429,5.529727786779404e-10,8.277175214698931e-15,233693.92322474034,2.3369392322474033e-07,1e-09,0.0,0.0,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 6.680694e+04; the extended-precision difference confirms the reference to 8.277e-15 relative"
13,plastic,1,1,168332.51602003776,168332.5160200379,168332.51602003758,3.2014213502407074e-10,1.9018436995616567e-15,233275.4542418802,2.332754542418802e-07,1e-09,1.4551915228366852e-10,8.644744088916622e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.683325e+05; the extended-precision difference confirms the reference to 1.902e-15 relative"
13,plastic,1,2,168951.4429113359,168951.44291133588,168951.442911337,1.1350493878126144e-09,6.718198840173682e-15,233275.4542418802,2.332754542418802e-07,1e-09,2.9103830456733704e-11,1.7226150872240324e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.689514e+05; the extended-precision difference confirms the reference to 6.718e-15 relative"
13,plastic,1,3,162716.04106862636,162716.04106862633,162716.0410686272,8.731149137020111e-10,5.365881003298044e-15,233275.4542418802,2.332754542418802e-07,1e-09,2.9103830456733704e-11,1.7886270010993572e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.627160e+05; the extended-precision difference confirms the reference to 5.366e-15 relative"
13,plastic,1,4,-6235.401842709542,-6235.401842709528,-6235.401842709281,2.473825588822365e-10,3.967387589806706e-14,233275.4542418802,2.332754542418802e-07,1e-09,1.3642420526593924e-11,2.1878975679081053e-15,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 6.235402e+03; the extended-precision difference confirms the reference to 3.967e-14 relative"
13,plastic,1,5,0.0,0.0,9.396151387942756e-75,9.396151387942756e-75,1.0,233275.4542418802,2.332754542418802e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.333e-07, which is 1e-12 of the largest entry of the same tangent (2.332755e+05), so it is a zero of the matrix; the value is 0.000e+00"
13,plastic,1,6,0.0,0.0,9.396151387942756e-75,9.396151387942756e-75,1.0,233275.4542418802,2.332754542418802e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.333e-07, which is 1e-12 of the largest entry of the same tangent (2.332755e+05), so it is a zero of the matrix; the value is 0.000e+00"
13,plastic,2,1,168951.44291133582,168951.44291133588,168951.44291133582,5.820766091346741e-11,3.4452301744480653e-16,233275.4542418802,2.332754542418802e-07,1e-09,5.820766091346741e-11,3.4452301744480653e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.689514e+05; the extended-precision difference confirms the reference to 3.445e-16 relative"
13,plastic,2,2,227040.05239917047,227040.05239917035,227040.05239916968,6.693881005048752e-10,2.9483260483396595e-15,233275.4542418802,2.332754542418802e-07,1e-09,1.1641532182693481e-10,5.12752356232984e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 2.270401e+05; the extended-precision difference confirms the reference to 2.948e-15 relative"
13,plastic,2,3,104008.50468949373,104008.5046894937,104008.5046894926,1.0913936421275139e-09,1.0493311536260936e-14,233275.4542418802,2.332754542418802e-07,1e-09,2.9103830456733704e-11,2.798216409669582e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.040085e+05; the extended-precision difference confirms the reference to 1.049e-14 relative"
13,plastic,2,4,3353.0803142795216,3353.0803142795253,3353.080314279387,1.382431946694851e-10,4.122871560241447e-14,233275.4542418802,2.332754542418802e-07,1e-09,3.637978807091713e-12,1.0849662000635389e-15,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 3.353080e+03; the extended-precision difference confirms the reference to 4.123e-14 relative"
13,plastic,2,5,0.0,0.0,-4.559896997089867e-75,4.559896997089867e-75,1.0,233275.4542418802,2.332754542418802e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.333e-07, which is 1e-12 of the largest entry of the same tangent (2.332755e+05), so it is a zero of the matrix; the value is 0.000e+00"
13,plastic,2,6,0.0,0.0,-4.559896997089867e-75,4.559896997089867e-75,1.0,233275.4542418802,2.332754542418802e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.333e-07, which is 1e-12 of the largest entry of the same tangent (2.332755e+05), so it is a zero of the matrix; the value is 0.000e+00"
13,plastic,3,1,162716.0410686263,162716.04106862633,162716.0410686266,2.6193447411060333e-10,1.6097643009894193e-15,233275.4542418802,2.332754542418802e-07,1e-09,2.9103830456733704e-11,1.7886270010993577e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.627160e+05; the extended-precision difference confirms the reference to 1.610e-15 relative"
13,plastic,3,2,104008.50468949373,104008.5046894937,104008.5046894933,3.92901711165905e-10,3.777592153053937e-15,233275.4542418802,2.332754542418802e-07,1e-09,2.9103830456733704e-11,2.798216409669582e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.040085e+05; the extended-precision difference confirms the reference to 3.778e-15 relative"
13,plastic,3,3,233275.45424187998,233275.45424187992,233275.4542418802,2.6193447411060333e-10,1.122854845409526e-15,233275.4542418802,2.332754542418802e-07,1e-09,5.820766091346741e-11,2.495232989798949e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 2.332755e+05; the extended-precision difference confirms the reference to 1.123e-15 relative"
13,plastic,3,4,2882.321528430009,2882.3215284300118,2882.321528429893,1.1868905858136714e-10,4.1178285423977857e-14,233275.4542418802,2.332754542418802e-07,1e-09,2.7284841053187847e-12,9.466272511259278e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 2.882322e+03; the extended-precision difference confirms the reference to 4.118e-14 relative"
13,plastic,3,5,0.0,0.0,-4.698075693971378e-75,4.698075693971378e-75,1.0,233275.4542418802,2.332754542418802e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.333e-07, which is 1e-12 of the largest entry of the same tangent (2.332755e+05), so it is a zero of the matrix; the value is 0.000e+00"
13,plastic,3,6,0.0,0.0,-4.698075693971378e-75,4.698075693971378e-75,1.0,233275.4542418802,2.332754542418802e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.333e-07, which is 1e-12 of the largest entry of the same tangent (2.332755e+05), so it is a zero of the matrix; the value is 0.000e+00"
13,plastic,4,1,-6235.40184270954,-6235.401842709528,-6235.40184270924,2.8830982046201825e-10,4.623756860179139e-14,233275.4542418802,2.332754542418802e-07,1e-09,1.1823431123048067e-11,1.896177892187025e-15,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 6.235402e+03; the extended-precision difference confirms the reference to 4.624e-14 relative"
13,plastic,4,2,3353.0803142795257,3353.0803142795253,3353.080314279605,7.958078640513122e-11,2.3733635626389346e-14,233275.4542418802,2.332754542418802e-07,1e-09,4.547473508864641e-13,1.3562077500794233e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 3.353080e+03; the extended-precision difference confirms the reference to 2.373e-14 relative"
13,plastic,4,3,2882.321528430013,2882.3215284300118,2882.321528430109,9.731593308970332e-11,3.3763038623490285e-14,233275.4542418802,2.332754542418802e-07,1e-09,1.3642420526593924e-12,4.733136255629636e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 2.882322e+03; the extended-precision difference confirms the reference to 3.376e-14 relative"
13,plastic,4,4,62721.55522612859,62721.555226128585,62721.55522612837,2.1827872842550278e-10,3.480123023712462e-15,233275.4542418802,2.332754542418802e-07,1e-09,7.275957614183426e-12,1.160041007904154e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 6.272156e+04; the extended-precision difference confirms the reference to 3.480e-15 relative"
13,plastic,4,5,0.0,0.0,-5.181701133056667e-77,5.181701133056667e-77,1.0,233275.4542418802,2.332754542418802e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.333e-07, which is 1e-12 of the largest entry of the same tangent (2.332755e+05), so it is a zero of the matrix; the value is 0.000e+00"
13,plastic,4,6,0.0,0.0,-5.181701133056667e-77,5.181701133056667e-77,1.0,233275.4542418802,2.332754542418802e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.333e-07, which is 1e-12 of the largest entry of the same tangent (2.332755e+05), so it is a zero of the matrix; the value is 0.000e+00"
13,plastic,5,1,0.0,0.0,0.0,0.0,0.0,233275.4542418802,2.332754542418802e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.333e-07, which is 1e-12 of the largest entry of the same tangent (2.332755e+05), so it is a zero of the matrix; the value is 0.000e+00"
13,plastic,5,2,0.0,0.0,0.0,0.0,0.0,233275.4542418802,2.332754542418802e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.333e-07, which is 1e-12 of the largest entry of the same tangent (2.332755e+05), so it is a zero of the matrix; the value is 0.000e+00"
13,plastic,5,3,0.0,0.0,0.0,0.0,0.0,233275.4542418802,2.332754542418802e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.333e-07, which is 1e-12 of the largest entry of the same tangent (2.332755e+05), so it is a zero of the matrix; the value is 0.000e+00"
13,plastic,5,4,0.0,0.0,0.0,0.0,0.0,233275.4542418802,2.332754542418802e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.333e-07, which is 1e-12 of the largest entry of the same tangent (2.332755e+05), so it is a zero of the matrix; the value is 0.000e+00"
13,plastic,5,5,63192.31401197811,63192.314011978095,63192.31401197778,3.128661774098873e-10,4.951016311106816e-15,233275.4542418802,2.332754542418802e-07,1e-09,1.4551915228366852e-11,2.3027982842357276e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 6.319231e+04; the extended-precision difference confirms the reference to 4.951e-15 relative"
13,plastic,5,6,0.0,0.0,0.0,0.0,0.0,233275.4542418802,2.332754542418802e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.333e-07, which is 1e-12 of the largest entry of the same tangent (2.332755e+05), so it is a zero of the matrix; the value is 0.000e+00"
13,plastic,6,1,0.0,0.0,0.0,0.0,0.0,233275.4542418802,2.332754542418802e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.333e-07, which is 1e-12 of the largest entry of the same tangent (2.332755e+05), so it is a zero of the matrix; the value is 0.000e+00"
13,plastic,6,2,0.0,0.0,0.0,0.0,0.0,233275.4542418802,2.332754542418802e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.333e-07, which is 1e-12 of the largest entry of the same tangent (2.332755e+05), so it is a zero of the matrix; the value is 0.000e+00"
13,plastic,6,3,0.0,0.0,0.0,0.0,0.0,233275.4542418802,2.332754542418802e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.333e-07, which is 1e-12 of the largest entry of the same tangent (2.332755e+05), so it is a zero of the matrix; the value is 0.000e+00"
13,plastic,6,4,0.0,0.0,0.0,0.0,0.0,233275.4542418802,2.332754542418802e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.333e-07, which is 1e-12 of the largest entry of the same tangent (2.332755e+05), so it is a zero of the matrix; the value is 0.000e+00"
13,plastic,6,5,0.0,0.0,0.0,0.0,0.0,233275.4542418802,2.332754542418802e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.333e-07, which is 1e-12 of the largest entry of the same tangent (2.332755e+05), so it is a zero of the matrix; the value is 0.000e+00"
13,plastic,6,6,63192.31401197811,63192.314011978095,63192.31401197778,3.128661774098873e-10,4.951016311106816e-15,233275.4542418802,2.332754542418802e-07,1e-09,1.4551915228366852e-11,2.3027982842357276e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 6.319231e+04; the extended-precision difference confirms the reference to 4.951e-15 relative"
14,elastic,1,1,269230.76923076925,269230.76923076925,269230.76923076925,0.0,0.0,269230.76923076925,2.692307692307692e-07,1e-09,0.0,0.0,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 2.692308e+05; the extended-precision difference confirms the reference to 0.000e+00 relative"
14,elastic,1,2,115384.61538461538,115384.61538461538,115384.61538461539,1.4551915228366852e-11,1.2611659864584604e-16,269230.76923076925,2.692307692307692e-07,1e-09,0.0,0.0,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.153846e+05; the extended-precision difference confirms the reference to 1.261e-16 relative"
14,elastic,1,3,115384.61538461538,115384.61538461538,115384.61538461539,1.4551915228366852e-11,1.2611659864584604e-16,269230.76923076925,2.692307692307692e-07,1e-09,0.0,0.0,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.153846e+05; the extended-precision difference confirms the reference to 1.261e-16 relative"
14,elastic,1,4,0.0,0.0,-1.3817869688151111e-76,1.3817869688151111e-76,1.0,269230.76923076925,2.692307692307692e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.692e-07, which is 1e-12 of the largest entry of the same tangent (2.692308e+05), so it is a zero of the matrix; the value is 0.000e+00"
14,elastic,1,5,0.0,0.0,-1.3817869688151111e-76,1.3817869688151111e-76,1.0,269230.76923076925,2.692307692307692e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.692e-07, which is 1e-12 of the largest entry of the same tangent (2.692308e+05), so it is a zero of the matrix; the value is 0.000e+00"
14,elastic,1,6,0.0,0.0,-1.3817869688151111e-76,1.3817869688151111e-76,1.0,269230.76923076925,2.692307692307692e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.692e-07, which is 1e-12 of the largest entry of the same tangent (2.692308e+05), so it is a zero of the matrix; the value is 0.000e+00"
14,elastic,2,1,115384.61538461538,115384.61538461538,115384.61538461539,1.4551915228366852e-11,1.2611659864584604e-16,269230.76923076925,2.692307692307692e-07,1e-09,0.0,0.0,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.153846e+05; the extended-precision difference confirms the reference to 1.261e-16 relative"
14,elastic,2,2,269230.76923076925,269230.76923076925,269230.76923076925,0.0,0.0,269230.76923076925,2.692307692307692e-07,1e-09,0.0,0.0,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 2.692308e+05; the extended-precision difference confirms the reference to 0.000e+00 relative"
14,elastic,2,3,115384.61538461538,115384.61538461538,115384.61538461539,1.4551915228366852e-11,1.2611659864584604e-16,269230.76923076925,2.692307692307692e-07,1e-09,0.0,0.0,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.153846e+05; the extended-precision difference confirms the reference to 1.261e-16 relative"
14,elastic,2,4,0.0,0.0,1.1537921189606178e-74,1.1537921189606178e-74,1.0,269230.76923076925,2.692307692307692e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.692e-07, which is 1e-12 of the largest entry of the same tangent (2.692308e+05), so it is a zero of the matrix; the value is 0.000e+00"
14,elastic,2,5,0.0,0.0,1.1537921189606178e-74,1.1537921189606178e-74,1.0,269230.76923076925,2.692307692307692e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.692e-07, which is 1e-12 of the largest entry of the same tangent (2.692308e+05), so it is a zero of the matrix; the value is 0.000e+00"
14,elastic,2,6,0.0,0.0,1.1537921189606178e-74,1.1537921189606178e-74,1.0,269230.76923076925,2.692307692307692e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.692e-07, which is 1e-12 of the largest entry of the same tangent (2.692308e+05), so it is a zero of the matrix; the value is 0.000e+00"
14,elastic,3,1,115384.61538461538,115384.61538461538,115384.61538461539,1.4551915228366852e-11,1.2611659864584604e-16,269230.76923076925,2.692307692307692e-07,1e-09,0.0,0.0,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.153846e+05; the extended-precision difference confirms the reference to 1.261e-16 relative"
14,elastic,3,2,115384.61538461538,115384.61538461538,115384.61538461539,1.4551915228366852e-11,1.2611659864584604e-16,269230.76923076925,2.692307692307692e-07,1e-09,0.0,0.0,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.153846e+05; the extended-precision difference confirms the reference to 1.261e-16 relative"
14,elastic,3,3,269230.76923076925,269230.76923076925,269230.76923076925,0.0,0.0,269230.76923076925,2.692307692307692e-07,1e-09,0.0,0.0,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 2.692308e+05; the extended-precision difference confirms the reference to 0.000e+00 relative"
14,elastic,3,4,0.0,0.0,-1.0156134220791067e-74,1.0156134220791067e-74,1.0,269230.76923076925,2.692307692307692e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.692e-07, which is 1e-12 of the largest entry of the same tangent (2.692308e+05), so it is a zero of the matrix; the value is 0.000e+00"
14,elastic,3,5,0.0,0.0,-1.0156134220791067e-74,1.0156134220791067e-74,1.0,269230.76923076925,2.692307692307692e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.692e-07, which is 1e-12 of the largest entry of the same tangent (2.692308e+05), so it is a zero of the matrix; the value is 0.000e+00"
14,elastic,3,6,0.0,0.0,-1.0156134220791067e-74,1.0156134220791067e-74,1.0,269230.76923076925,2.692307692307692e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.692e-07, which is 1e-12 of the largest entry of the same tangent (2.692308e+05), so it is a zero of the matrix; the value is 0.000e+00"
14,elastic,4,1,0.0,0.0,-3.152201522609472e-76,3.152201522609472e-76,1.0,269230.76923076925,2.692307692307692e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.692e-07, which is 1e-12 of the largest entry of the same tangent (2.692308e+05), so it is a zero of the matrix; the value is 0.000e+00"
14,elastic,4,2,0.0,0.0,-3.152201522609472e-76,3.152201522609472e-76,1.0,269230.76923076925,2.692307692307692e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.692e-07, which is 1e-12 of the largest entry of the same tangent (2.692308e+05), so it is a zero of the matrix; the value is 0.000e+00"
14,elastic,4,3,0.0,0.0,-3.152201522609472e-76,3.152201522609472e-76,1.0,269230.76923076925,2.692307692307692e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.692e-07, which is 1e-12 of the largest entry of the same tangent (2.692308e+05), so it is a zero of the matrix; the value is 0.000e+00"
14,elastic,4,4,76923.07692307692,76923.07692307692,76923.07692307692,0.0,0.0,269230.76923076925,2.692307692307692e-07,1e-09,0.0,0.0,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 7.692308e+04; the extended-precision difference confirms the reference to 0.000e+00 relative"
14,elastic,4,5,0.0,0.0,-3.152201522609472e-76,3.152201522609472e-76,1.0,269230.76923076925,2.692307692307692e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.692e-07, which is 1e-12 of the largest entry of the same tangent (2.692308e+05), so it is a zero of the matrix; the value is 0.000e+00"
14,elastic,4,6,0.0,0.0,-3.152201522609472e-76,3.152201522609472e-76,1.0,269230.76923076925,2.692307692307692e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.692e-07, which is 1e-12 of the largest entry of the same tangent (2.692308e+05), so it is a zero of the matrix; the value is 0.000e+00"
14,elastic,5,1,0.0,0.0,0.0,0.0,0.0,269230.76923076925,2.692307692307692e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.692e-07, which is 1e-12 of the largest entry of the same tangent (2.692308e+05), so it is a zero of the matrix; the value is 0.000e+00"
